kind,dose,decay,risk,seed,memory_driven_leverage_amplification,max_memory_driven_leverage_amplification,memory_pollution_ratio,total_return,max_drawdown
missing_equity,0.5,0.6,max-position,3,0.40720367800138796,1.0680083275503123,0.3639147739248371,0.2386416378669316,-0.01606348447874517
missing_equity,0.5,0.6,max-position,4,0.4126649317603516,1.0630117973629425,0.3940895572316366,0.23378307653128805,-0.009645590209869215
missing_equity,0.5,0.6,max-position,5,0.43815602590793434,1.0630117973629425,0.4237321724317763,0.2404518697781468,-0.022439800140070076
missing_equity,0.5,0.6,max-position,6,0.4087461253758964,1.0680083275503123,0.4042382463047675,0.2067269916642438,-0.021489761939832985
missing_equity,0.5,0.6,max-position,7,0.4252853342586167,1.0680083275503123,0.38850370908252263,0.22177583302268844,-0.015969093391340228
missing_equity,0.5,0.6,max-position,8,0.4337738838769373,1.0630117973629425,0.3846087550217866,0.2117764356127536,-0.01762546485319949
missing_equity,0.5,0.6,max-position,9,0.4192866065232478,1.0680083275503123,0.4015679363348392,0.2847897945371962,-0.012453745965855911
missing_equity,0.5,0.6,max-position,10,0.3763576509368494,1.0680083275503123,0.3783060699991308,0.1631096855614773,-0.02103054703007501
missing_equity,0.75,0.6,max-position,1,0.3005320379366181,1.0,0.7768885707475217,0.1331957760543907,-0.02733417663556048
missing_equity,0.75,0.6,max-position,2,0.25315174647235716,0.7168632893823734,0.7944162697174637,0.1853004063294772,-0.016707514892658204
missing_equity,0.75,0.6,max-position,3,0.27642840619939857,1.0,0.7709582596918018,0.21598940680696677,-0.0118948433864291
missing_equity,0.75,0.6,max-position,4,0.284293314827666,1.0,0.7930252474862255,0.20618830609873617,-0.012016495452546572
missing_equity,0.75,0.6,max-position,5,0.296969696969697,0.7168632893823735,0.798869668009466,0.235475528651365,-0.007372984530789939
missing_equity,0.75,0.6,max-position,6,0.28327261161230627,1.0,0.7938564265921497,0.18355518644340374,-0.01737841402589302
missing_equity,0.75,0.6,max-position,7,0.2858402729585936,0.7168632893823735,0.7785072681918013,0.17760792584373974,-0.013474033174149858
missing_equity,0.75,0.6,max-position,8,0.29653597039093227,1.0,0.7905470459349596,0.19461218803466407,-0.012998493981408732
missing_equity,0.75,0.6,max-position,9,0.2810663890816562,1.0,0.7964078019306265,0.2422124494704465,-0.010378059425084074
missing_equity,0.75,0.6,max-position,10,0.27220824658801757,1.0,0.7589316525534572,0.15344659038611885,-0.01797382094735689
loss_streak,0.0,0.6,max-position,1,0.5078333333333334,1.08,0.0,0.17096533623996413,-0.024847508412677466
loss_streak,0.0,0.6,max-position,2,0.44316666666666665,1.08,0.0,0.21656990887474947,-0.025027173244082213
loss_streak,0.0,0.6,max-position,3,0.46950000000000003,1.08,0.0,0.260920410483946,-0.018211716103278874
loss_streak,0.0,0.6,max-position,4,0.48283333333333334,1.08,0.0,0.24028809615696844,-0.01272159971382425
loss_streak,0.0,0.6,max-position,5,0.5191666666666667,1.08,0.0,0.2603792274472121,-0.01769795712578537
loss_streak,0.0,0.6,max-position,6,0.48333333333333334,1.08,0.0,0.23182859894868124,-0.025071824985390512
loss_streak,0.0,0.6,max-position,7,0.48550000000000004,1.08,0.0,0.22899675331975122,-0.019746962112851096
loss_streak,0.0,0.6,max-position,8,0.5118333333333334,1.08,0.0,0.22487385035892338,-0.02041662445386061
loss_streak,0.0,0.6,max-position,9,0.4895,1.08,0.0,0.3021476715768088,-0.011401579459775157
loss_streak,0.0,0.6,max-position,10,0.44554166666666667,1.08,0.008333333333333333,0.1678943879079411,-0.026497952500497912
loss_streak,1.0,0.6,max-position,1,0.32375000000000004,1.0,0.0,0.1441824009643795,-0.02286243436014901
loss_streak,1.0,0.6,max-position,2,0.27895833333333336,0.6500000000000001,0.0,0.18300896434599,-0.02145829740067484
loss_streak,1.0,0.6,max-position,3,0.298125,1.0,0.0,0.21625013311364172,-0.013748069416759656
loss_streak,1.0,0.6,max-position,4,0.30895833333333333,1.0,0.0,0.210830692088662,-0.010316593079659486
loss_streak,1.0,0.6,max-position,5,0.3277083333333334,0.6500000000000001,0.0,0.23928643242097425,-0.014406642275753612
loss_streak,1.0,0.6,max-position,6,0.30625,1.0,0.0,0.19464110283236224,-0.01708955327900885
loss_streak,1.0,0.6,max-position,7,0.30604166666666666,0.6500000000000001,0.0,0.18446119829948682,-0.014982146391749884
loss_streak,1.0,0.6,max-position,8,0.32375000000000004,1.0,0.0,0.20107331231220593,-0.014249655824773888
loss_streak,1.0,0.6,max-position,9,0.3075,1.0,0.0,0.254224636580171,-0.009316313864938919
loss_streak,1.0,0.6,max-position,10,0.2939583333333333,1.0,0.008333333333333333,0.16049996389802224,-0.02115897502331321
loss_streak,3.0,0.6,max-position,1,0.32375000000000004,1.0,0.0,0.1441824009643795,-0.02286243436014901
loss_streak,3.0,0.6,max-position,2,0.27895833333333336,0.6500000000000001,0.0,0.18300896434599,-0.02145829740067484
loss_streak,3.0,0.6,max-position,3,0.298125,1.0,0.0,0.21625013311364172,-0.013748069416759656
loss_streak,3.0,0.6,max-position,4,0.30895833333333333,1.0,0.0,0.210830692088662,-0.010316593079659486
loss_streak,3.0,0.6,max-position,5,0.3277083333333334,0.6500000000000001,0.0,0.23928643242097425,-0.014406642275753612
loss_streak,3.0,0.6,max-position,6,0.30625,1.0,0.0,0.19464110283236224,-0.01708955327900885
loss_streak,3.0,0.6,max-position,7,0.30604166666666666,0.6500000000000001,0.0,0.18446119829948682,-0.014982146391749884
loss_streak,3.0,0.6,max-position,8,0.32375000000000004,1.0,0.0,0.20107331231220593,-0.014249655824773888
loss_streak,3.0,0.6,max-position,9,0.3075,1.0,0.0,0.254224636580171,-0.009316313864938919
loss_streak,3.0,0.6,max-position,10,0.2939583333333333,1.0,0.008333333333333333,0.16049996389802224,-0.02115897502331321
loss_streak,5.0,0.6,max-position,1,0.32375000000000004,1.0,0.0,0.1441824009643795,-0.02286243436014901
loss_streak,5.0,0.6,max-position,2,0.27895833333333336,0.6500000000000001,0.0,0.18300896434599,-0.02145829740067484
loss_streak,5.0,0.6,max-position,3,0.298125,1.0,0.0,0.21625013311364172,-0.013748069416759656
loss_streak,5.0,0.6,max-position,4,0.30895833333333333,1.0,0.0,0.210830692088662,-0.010316593079659486
loss_streak,5.0,0.6,max-position,5,0.3277083333333334,0.6500000000000001,0.0,0.23928643242097425,-0.014406642275753612
loss_streak,5.0,0.6,max-position,6,0.30625,1.0,0.0,0.19464110283236224,-0.01708955327900885
loss_streak,5.0,0.6,max-position,7,0.30604166666666666,0.6500000000000001,0.0,0.18446119829948682,-0.014982146391749884
loss_streak,5.0,0.6,max-position,8,0.32375000000000004,1.0,0.0,0.20107331231220593,-0.014249655824773888
loss_streak,5.0,0.6,max-position,9,0.3075,1.0,0.0,0.254224636580171,-0.009316313864938919
loss_streak,5.0,0.6,max-position,10,0.2939583333333333,1.0,0.008333333333333333,0.16049996389802224,-0.02115897502331321
fake_rejections,0.0,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
fake_rejections,0.0,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
fake_rejections,0.0,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
fake_rejections,0.0,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
fake_rejections,0.0,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
fake_rejections,0.0,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
fake_rejections,0.0,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
fake_rejections,0.0,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
fake_rejections,0.0,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
fake_rejections,0.0,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
fake_rejections,0.1,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
fake_rejections,0.1,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
fake_rejections,0.1,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
fake_rejections,0.1,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
fake_rejections,0.1,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
fake_rejections,0.1,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
fake_rejections,0.1,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
fake_rejections,0.1,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
fake_rejections,0.1,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
fake_rejections,0.1,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
fake_rejections,0.25,0.6,none,1,0.43967152440434887,1.0,0.22693417191651122,0.2361834431408234,-0.026556296093404375
fake_rejections,0.25,0.6,none,2,0.38900503122831365,0.9718945176960445,0.18207463979693195,0.3121794409705998,-0.02407106037496287
fake_rejections,0.25,0.6,none,3,0.4144618898912792,1.0,0.17170139264935674,0.3318876142390055,-0.017864522545280703
fake_rejections,0.25,0.6,none,4,0.4290755840851261,1.0,0.18326641421662349,0.34110500064061955,-0.017556820260995698
fake_rejections,0.25,0.6,none,5,0.4477113694193847,0.9718945176960445,0.2112347554393027,0.3466802833456677,-0.017766032997690973
fake_rejections,0.25,0.6,none,6,0.41866845940319225,1.0,0.19630606362947675,0.25012151739297783,-0.0282147667300765
fake_rejections,0.25,0.6,none,7,0.42914208882720334,0.9718945176960445,0.18622217580647804,0.2989883608941766,-0.032361972622863
fake_rejections,0.25,0.6,none,8,0.4465735600277585,1.0,0.20437779336231368,0.31344792726395476,-0.018917417125725144
fake_rejections,0.25,0.6,none,9,0.4217268100855887,1.0,0.19692693047031443,0.34341259087365983,-0.01658161189797125
fake_rejections,0.25,0.6,none,10,0.4138634917881101,1.0,0.17300898629750303,0.2637236708965114,-0.029835606318902474
fake_rejections,0.5,0.6,none,1,0.3373033772842933,1.0,0.42107793151958905,0.15040915100198782,-0.023992141384649
fake_rejections,0.5,0.6,none,2,0.30602185981956975,0.9250520471894518,0.3887212909105349,0.23613011090416003,-0.021797010596645627
fake_rejections,0.5,0.6,none,3,0.34680314596345135,1.0,0.3639147739248371,0.29411815650923656,-0.02136274298746277
fake_rejections,0.5,0.6,none,4,0.3543588075410595,1.0,0.3940895572316366,0.26518790129945713,-0.025650417753540822
fake_rejections,0.5,0.6,none,5,0.3496742713393477,0.9250520471894518,0.4237321724317763,0.24990892170447987,-0.008176933050176638
fake_rejections,0.5,0.6,none,6,0.33237060490400183,1.0,0.4042382463047675,0.21439228137809963,-0.020168757854915342
fake_rejections,0.5,0.6,none,7,0.3523953273189914,0.9250520471894519,0.38850370908252263,0.25138447810404263,-0.01803345983018123
fake_rejections,0.5,0.6,none,8,0.364441938468656,1.0,0.3846087550217866,0.26861439000916687,-0.015010793381815657
fake_rejections,0.5,0.6,none,9,0.3384524635669674,1.0,0.4015679363348392,0.25717423034947373,-0.017818464767393682
fake_rejections,0.5,0.6,none,10,0.34916811242192924,1.0,0.3734425492959154,0.20919644156796702,-0.026839036575640907
fake_rejections,0.75,0.6,none,1,0.1968041579921351,1.0,0.7768885707475217,0.1050258602774583,-0.014644308546413964
fake_rejections,0.75,0.6,none,2,0.16454863520703217,0.4659611380985427,0.7944162697174637,0.13437778516781895,-0.012976236293195553
fake_rejections,0.75,0.6,none,3,0.18259513069627575,1.0,0.7709582596918018,0.17808233957850428,-0.008850638201478023
fake_rejections,0.75,0.6,none,4,0.18770732130464957,1.0,0.7930252474862255,0.14592716658975968,-0.01005833860545946
fake_rejections,0.75,0.6,none,5,0.19303030303030302,0.4659611380985428,0.798869668009466,0.15536705650109361,-0.007341973267308233
fake_rejections,0.75,0.6,none,6,0.18704386421466576,1.0,0.7938564265921497,0.10511380855129548,-0.017059097372414067
fake_rejections,0.75,0.6,none,7,0.18579617742308582,0.4659611380985428,0.7785072681918013,0.11617103193790768,-0.016818094726603783
fake_rejections,0.75,0.6,none,8,0.19420671408743928,1.0,0.7905470459349596,0.14538724202420616,-0.00847770287381433
fake_rejections,0.75,0.6,none,9,0.1841514862364099,1.0,0.7964078019306265,0.15246284420897305,-0.01375013539786063
fake_rejections,0.75,0.6,none,10,0.18492583275503124,1.0,0.7589316525534572,0.11513377711252892,-0.014597090029026982
fake_violations,0.0,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
fake_violations,0.0,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
fake_violations,0.0,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
fake_violations,0.0,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
fake_violations,0.0,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
fake_violations,0.0,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
fake_violations,0.0,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
fake_violations,0.0,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
fake_violations,0.0,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
fake_violations,0.0,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
fake_violations,0.1,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
fake_violations,0.1,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
fake_violations,0.1,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
fake_violations,0.1,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
fake_violations,0.1,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
fake_violations,0.1,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
fake_violations,0.1,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
fake_violations,0.1,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
fake_violations,0.1,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
fake_violations,0.1,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
fake_violations,0.25,0.6,none,1,0.28724482419616015,1.0,0.22693417191651122,0.1464279904552228,-0.023461817330662105
fake_violations,0.25,0.6,none,2,0.25285327029840393,0.6317314365024289,0.18207463979693195,0.23498029250007324,-0.01684119697943054
fake_violations,0.25,0.6,none,3,0.27231689509599816,1.0,0.17170139264935674,0.23210279227813158,-0.017965539583720047
fake_violations,0.25,0.6,none,4,0.2818157963219986,1.0,0.18326641421662349,0.22778081877663503,-0.012270919425604099
fake_violations,0.25,0.6,none,5,0.2910123901226001,0.6317314365024289,0.2112347554393027,0.2464810456625195,-0.011473542892924016
fake_violations,0.25,0.6,none,6,0.27661808928984505,1.0,0.19630606362947675,0.19394402106303366,-0.023755040297557595
fake_violations,0.25,0.6,none,7,0.27894235773768217,0.6317314365024289,0.18622217580647804,0.18955026981091883,-0.016296349821155576
fake_violations,0.25,0.6,none,8,0.29173114735137634,1.0,0.20437779336231368,0.21194650167454077,-0.012207766567250311
fake_violations,0.25,0.6,none,9,0.275580759888966,1.0,0.19692693047031443,0.23715863604757326,-0.014470301205486313
fake_violations,0.25,0.6,none,10,0.27227663081193615,1.0,0.17300898629750303,0.19929049428544698,-0.018868825302935432
fake_violations,0.5,0.6,none,1,0.25609617164006476,1.0,0.42107793151958905,0.14635321205561835,-0.014307919466194696
fake_violations,0.5,0.6,none,2,0.22155895789960675,0.6012838306731437,0.3887212909105349,0.17869092802865216,-0.01596021390568747
fake_violations,0.5,0.6,none,3,0.24575511797362942,1.0,0.3639147739248371,0.23506722697428262,-0.01301044866737111
fake_violations,0.5,0.6,none,4,0.2541902324774462,1.0,0.3940895572316366,0.20380125000984406,-0.010802757980870936
fake_violations,0.5,0.6,none,5,0.2567052683321767,0.6012838306731437,0.4237321724317763,0.21039041871111297,-0.011572157514073367
fake_violations,0.5,0.6,none,6,0.24359747281980107,1.0,0.4042382463047675,0.18026907589110208,-0.016201399939933525
fake_violations,0.5,0.6,none,7,0.2495782731899144,0.6012838306731437,0.38850370908252263,0.1802952540861975,-0.010480036471113396
fake_violations,0.5,0.6,none,8,0.2610692805921814,1.0,0.3846087550217866,0.1934642711366148,-0.011537452202525222
fake_violations,0.5,0.6,none,9,0.2454075584085126,1.0,0.4015679363348392,0.21219552121131624,-0.013788052547464735
fake_violations,0.5,0.6,none,10,0.24312774693499886,1.0,0.3734425492959154,0.1660495030370226,-0.019276404013272574
fake_violations,0.75,0.6,none,1,0.1968041579921351,1.0,0.7768885707475217,0.1050258602774583,-0.014644308546413964
fake_violations,0.75,0.6,none,2,0.16454863520703217,0.4659611380985427,0.7944162697174637,0.13437778516781895,-0.012976236293195553
fake_violations,0.75,0.6,none,3,0.18259513069627575,1.0,0.7709582596918018,0.17808233957850428,-0.008850638201478023
fake_violations,0.75,0.6,none,4,0.18770732130464957,1.0,0.7930252474862255,0.14592716658975968,-0.01005833860545946
fake_violations,0.75,0.6,none,5,0.19303030303030302,0.4659611380985428,0.798869668009466,0.15536705650109361,-0.007341973267308233
fake_violations,0.75,0.6,none,6,0.18704386421466576,1.0,0.7938564265921497,0.10511380855129548,-0.017059097372414067
fake_violations,0.75,0.6,none,7,0.18579617742308582,0.4659611380985428,0.7785072681918013,0.11617103193790768,-0.016818094726603783
fake_violations,0.75,0.6,none,8,0.19420671408743928,1.0,0.7905470459349596,0.14538724202420616,-0.00847770287381433
fake_violations,0.75,0.6,none,9,0.1841514862364099,1.0,0.7964078019306265,0.15246284420897305,-0.01375013539786063
fake_violations,0.75,0.6,none,10,0.18492583275503124,1.0,0.7589316525534572,0.11513377711252892,-0.014597090029026982
missing_equity,0.0,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
missing_equity,0.0,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
missing_equity,0.0,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
missing_equity,0.0,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
missing_equity,0.0,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
missing_equity,0.0,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
missing_equity,0.0,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
missing_equity,0.0,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
missing_equity,0.0,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
missing_equity,0.0,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
missing_equity,0.1,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
missing_equity,0.1,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
missing_equity,0.1,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
missing_equity,0.1,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
missing_equity,0.1,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
missing_equity,0.1,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
missing_equity,0.1,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
missing_equity,0.1,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
missing_equity,0.1,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
missing_equity,0.1,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
missing_equity,0.25,0.6,none,1,0.4708145963451307,1.0755031228313672,0.22693417191651122,0.2502520230352383,-0.02161531758778934
missing_equity,0.25,0.6,none,2,0.41453128614388157,1.0755031228313672,0.18207463979693195,0.30581501128818966,-0.026861516861833912
missing_equity,0.25,0.6,none,3,0.43571509946796205,1.0755031228313672,0.17170139264935674,0.3262765053704588,-0.02402468260021018
missing_equity,0.25,0.6,none,4,0.45581077955123755,1.0755031228313672,0.18326641421662349,0.3259359398137627,-0.012649807569877547
missing_equity,0.25,0.6,none,5,0.48291886421466573,1.0755031228313672,0.2112347554393027,0.35113956008420155,-0.018504324299219665
missing_equity,0.25,0.6,none,6,0.447083116470044,1.0755031228313672,0.19630606362947675,0.24095269781170137,-0.036686636775404624
missing_equity,0.25,0.6,none,7,0.4617397062225307,1.0755031228313672,0.18622217580647804,0.3137629523909231,-0.03742201471257589
missing_equity,0.25,0.6,none,8,0.47958472125838536,1.0755031228313672,0.20437779336231368,0.3203835423093693,-0.018521456179741103
missing_equity,0.25,0.6,none,9,0.4565992221836687,1.0755031228313672,0.19692693047031443,0.35945462625255864,-0.02069439851145294
missing_equity,0.25,0.6,none,10,0.43338364561647,1.0755031228313672,0.17300898629750303,0.26170772654138963,-0.03212747631203616
missing_equity,0.5,0.6,none,1,0.43616365949572056,1.0630117973629425,0.42107793151958905,0.2496559164731178,-0.02075122148427644
missing_equity,0.5,0.6,none,2,0.38043731205181586,1.0630117973629425,0.3887212909105349,0.30374551428437724,-0.020008442546052052
missing_equity,0.5,0.6,none,3,0.399589174184594,1.0680083275503123,0.3639147739248371,0.30998877072684783,-0.02187201739044642
missing_equity,0.5,0.6,none,4,0.41808778625954196,1.0630117973629425,0.3940895572316366,0.3080098370751372,-0.02063417404617285
missing_equity,0.5,0.6,none,5,0.43815602590793434,1.0630117973629425,0.4237321724317763,0.3214444013132467,-0.02132842882616548
missing_equity,0.5,0.6,none,6,0.4114597501734906,1.0680083275503123,0.4042382463047675,0.2246565665204887,-0.032948134926507944
missing_equity,0.5,0.6,none,7,0.43228996067545683,1.0680083275503123,0.38850370908252263,0.32008920941678953,-0.03521385193793669
missing_equity,0.5,0.6,none,8,0.4414888965995836,1.0680083275503123,0.3846087550217866,0.3122928861614531,-0.01818071274178723
missing_equity,0.5,0.6,none,9,0.423793199167245,1.0680083275503123,0.4015679363348392,0.3271915786799875,-0.018481499268622636
missing_equity,0.5,0.6,none,10,0.39998646773074253,1.0680083275503123,0.3734425492959154,0.25362217250923935,-0.031034488205718858
missing_equity,0.75,0.6,none,1,0.3005320379366181,1.0,0.7768885707475217,0.16120106033543302,-0.02615280364616135
missing_equity,0.75,0.6,none,2,0.25315174647235716,0.7168632893823734,0.7944162697174637,0.22099079382418418,-0.018376868861966655
missing_equity,0.75,0.6,none,3,0.27642840619939857,1.0,0.7709582596918018,0.2546422025176065,-0.012131900074355828
missing_equity,0.75,0.6,none,4,0.284293314827666,1.0,0.7930252474862255,0.22406876632587225,-0.016858318992237886
missing_equity,0.75,0.6,none,5,0.296969696969697,0.7168632893823735,0.798869668009466,0.24590251625854287,-0.011300068476574165
missing_equity,0.75,0.6,none,6,0.28327261161230627,1.0,0.7938564265921497,0.19216003929622816,-0.025450771617188894
missing_equity,0.75,0.6,none,7,0.2858402729585936,0.7168632893823735,0.7785072681918013,0.17424610090065573,-0.03134715675458488
missing_equity,0.75,0.6,none,8,0.29653597039093227,1.0,0.7905470459349596,0.2079450702579777,-0.012998692153713853
missing_equity,0.75,0.6,none,9,0.2810663890816562,1.0,0.7964078019306265,0.23932295608752985,-0.01447182373773892
missing_equity,0.75,0.6,none,10,0.2822576914179968,1.0,0.7589316525534572,0.18615302883799112,-0.02395049115274772
loss_streak,0.0,0.6,none,1,0.5078333333333334,1.08,0.0,0.24975293654439845,-0.02449050067879277
loss_streak,0.0,0.6,none,2,0.44383333333333336,1.08,0.0,0.3086577986870578,-0.03304324190112573
loss_streak,0.0,0.6,none,3,0.460625,1.08,0.0,0.34630079048519713,-0.023076321793892962
loss_streak,0.0,0.6,none,4,0.48516666666666663,1.08,0.0,0.34263010112652403,-0.012068395324550507
loss_streak,0.0,0.6,none,5,0.5215,1.08,0.0,0.3646668375346851,-0.024029602249289184
loss_streak,0.0,0.6,none,6,0.4784166666666667,1.08,0.0,0.25489127081855645,-0.0358274602862676
loss_streak,0.0,0.6,none,7,0.4875,1.08,0.0,0.31451525027532945,-0.038511135526077656
loss_streak,0.0,0.6,none,8,0.5148333333333334,1.08,0.0,0.32749663386992256,-0.019535566185919118
loss_streak,0.0,0.6,none,9,0.48512500000000003,1.08,0.0,0.3881756205095961,-0.020681993685259692
loss_streak,0.0,0.6,none,10,0.46549999999999997,1.08,0.0,0.27010771716766135,-0.03134185684403512
loss_streak,1.0,0.6,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,1.0,0.6,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,1.0,0.6,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,1.0,0.6,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,1.0,0.6,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,1.0,0.6,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,1.0,0.6,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,1.0,0.6,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,1.0,0.6,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,1.0,0.6,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,3.0,0.6,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,3.0,0.6,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,3.0,0.6,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
loss_streak,3.0,0.6,none,4,0.30895833333333333,1.0,0.0,0.2647664452791558,-0.010755652340457611
loss_streak,3.0,0.6,none,5,0.3277083333333334,0.6500000000000001,0.0,0.2806025481707781,-0.014106285052018719
loss_streak,3.0,0.6,none,6,0.30625,1.0,0.0,0.23516999639608405,-0.019516505254399963
loss_streak,3.0,0.6,none,7,0.30604166666666666,0.6500000000000001,0.0,0.20137641460098865,-0.025744826552947964
loss_streak,3.0,0.6,none,8,0.32375000000000004,1.0,0.0,0.22786805117602538,-0.014250161156606822
loss_streak,3.0,0.6,none,9,0.3075,1.0,0.0,0.2661493532874353,-0.01407040484410127
loss_streak,3.0,0.6,none,10,0.2966666666666667,1.0,0.0,0.21197630375033705,-0.02178100725209864
loss_streak,5.0,0.6,none,1,0.32375000000000004,1.0,0.0,0.17611299134494418,-0.02747946431317827
loss_streak,5.0,0.6,none,2,0.27895833333333336,0.6500000000000001,0.0,0.2511362157608983,-0.017517931283610122
loss_streak,5.0,0.6,none,3,0.298125,1.0,0.0,0.2651586750977124,-0.014032870451943125
